seed,subset,group,direction,stage,epoch,delta,ci_lo,ci_hi,median_cs,median_noswitch,mean_delta,n
s46,all,seen_embedded,eng-nld,stage3,10,0.0070821529745043,0.0014164305949008,0.0269121813031161,0.9886685552407932,0.9815864022662888,0.0413329440450732,359
s46,all,seen_embedded,eng-zho,stage1,0,0.0,0.0,0.0,0.5117924528301887,0.5117924528301887,0.0,219
s46,all,seen_embedded,eng-zho,stage1,1,0.1226415094339622,0.0376768867924528,0.2028301886792451,0.5872641509433962,0.464622641509434,0.1034505040062031,219
s46,all,seen_embedded,eng-zho,stage1,5,0.1933962264150942,0.1108490566037736,0.2358490566037735,0.7476415094339622,0.554245283018868,0.1342078056345308,219
s46,all,seen_embedded,eng-zho,stage1,10,0.1981132075471698,0.141450471698113,0.2547169811320754,0.7735849056603774,0.5754716981132075,0.1508141638666322,219
s46,all,seen_embedded,eng-zho,stage2,1,0.2146226415094339,0.1108490566037736,0.2830188679245283,0.8018867924528301,0.5872641509433962,0.1583634875506159,219
s46,all,seen_embedded,eng-zho,stage2,5,0.2735849056603774,0.186320754716981,0.339622641509434,0.8372641509433962,0.5636792452830188,0.1887115533729646,219
s46,all,seen_embedded,eng-zho,stage2,10,0.2853773584905661,0.1886792452830189,0.330188679245283,0.8490566037735849,0.5636792452830188,0.1916731282846556,219
s46,all,seen_embedded,eng-zho,stage3,1,0.2358490566037736,0.1627358490566037,0.2971698113207547,0.8231132075471699,0.5872641509433962,0.190348496596881,219
s46,all,seen_embedded,eng-zho,stage3,5,0.240566037735849,0.150943396226415,0.3018867924528301,0.8349056603773585,0.5943396226415094,0.1736236753683122,219
s46,all,seen_embedded,eng-zho,stage3,10,0.2311320754716981,0.1580188679245283,0.3136792452830188,0.8301886792452831,0.5990566037735849,0.1789975876626173,219
s46,all,seen_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.8082474226804124,0.8082474226804124,0.0,245
s46,all,seen_embedded,nld-eng,stage1,1,0.0412371134020619,0.0041237113402061,0.0824742268041237,0.9587628865979382,0.9175257731958762,0.0470608037029244,245
s46,all,seen_embedded,nld-eng,stage1,5,0.0061855670103093,-0.002061855670103,0.037164948453608,0.9876288659793816,0.981443298969072,0.0269808541973491,245
s46,all,seen_embedded,nld-eng,stage1,10,0.0061855670103092,-0.002061855670103,0.0350515463917525,0.9917525773195875,0.9855670103092784,0.0248516726278141,245
s46,all,seen_embedded,nld-eng,stage2,1,0.0061855670103093,0.0,0.0247422680412371,0.9896907216494846,0.9835051546391752,0.0208962760361876,245
s46,all,seen_embedded,nld-eng,stage2,5,0.0061855670103092,0.0,0.0185567010309278,0.9938144329896909,0.9876288659793816,0.0397475278771303,245
s46,all,seen_embedded,nld-eng,stage2,10,0.0061855670103092,-0.002061855670103,0.0185567010309278,0.9938144329896909,0.9876288659793816,0.0310119924258364,245
s46,all,seen_embedded,nld-eng,stage3,1,0.0061855670103092,0.0,0.0206185567010309,0.9958762886597938,0.9896907216494846,0.0357584683357878,245
s46,all,seen_embedded,nld-eng,stage3,5,0.0041237113402061,0.0,0.0164948453608247,0.9958762886597938,0.9917525773195875,0.0403366294971598,245
s46,all,seen_embedded,nld-eng,stage3,10,0.0041237113402061,0.0,0.0164948453608247,0.9958762886597938,0.9917525773195875,0.0380054702293288,245
s46,all,seen_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.4466911764705882,0.4466911764705882,0.0,279
s46,all,seen_embedded,zho-eng,stage1,1,0.0790441176470587,0.005514705882353,0.1397058823529412,0.6121323529411764,0.5330882352941176,0.0561485346826904,279
s46,all,seen_embedded,zho-eng,stage1,5,0.1875,0.1102941176470587,0.2463235294117647,0.7849264705882353,0.5974264705882353,0.1524417562724014,279
s46,all,seen_embedded,zho-eng,stage1,10,0.2113970588235294,0.1452205882352941,0.2665441176470589,0.8069852941176471,0.5955882352941176,0.1633657495256165,279
s46,all,seen_embedded,zho-eng,stage2,1,0.2242647058823529,0.1653952205882352,0.2867647058823528,0.8382352941176471,0.6139705882352942,0.1968295382669196,279
s46,all,seen_embedded,zho-eng,stage2,5,0.3088235294117647,0.2389705882352941,0.3511029411764705,0.8897058823529411,0.5808823529411764,0.2210757959097616,279
s46,all,seen_embedded,zho-eng,stage2,10,0.2904411764705882,0.2463235294117647,0.3658547794117645,0.8878676470588235,0.5974264705882353,0.2270187644950453,279
s46,all,seen_embedded,zho-eng,stage3,1,0.2610294117647058,0.2003216911764706,0.3253676470588236,0.8786764705882353,0.6176470588235294,0.2155610900274087,279
s46,all,seen_embedded,zho-eng,stage3,5,0.3051470588235294,0.2371323529411765,0.3492647058823528,0.8915441176470589,0.5863970588235294,0.2288833544170356,279
s46,all,seen_embedded,zho-eng,stage3,10,0.3125000000000001,0.2371323529411764,0.3603400735294115,0.8933823529411765,0.5808823529411764,0.2347274931477967,279
s46,all,never_embedded,pooled,stage1,0,0.0,0.0,0.0,0.6772987416616131,0.6772987416616131,0.0,1102
s46,all,never_embedded,pooled,stage1,1,0.066675453855175,0.0433541574686005,0.0937817868612217,0.808892896781354,0.742217442926179,0.0452302335987659,1102
s46,all,never_embedded,pooled,stage1,5,0.0589582148679688,0.0387905088542754,0.0737677664493632,0.906382790368272,0.8474245755003031,0.054567645260792,1102
s46,all,never_embedded,pooled,stage1,10,0.0526185644154942,0.0359317865261449,0.0744920328194871,0.9117607546508572,0.8591421902353629,0.0606193220520109,1102
s46,all,never_embedded,pooled,stage2,1,0.0583630230442692,0.0423735809165454,0.0743197465811515,0.9232527289266222,0.864889705882353,0.0649201538145144,1102
s46,all,never_embedded,pooled,stage2,5,0.0540764825359295,0.0398003909244595,0.0760668715066729,0.9362906889732214,0.8822142064372919,0.0682298414096234,1102
s46,all,never_embedded,pooled,stage2,10,0.0581021841299159,0.0404658126137051,0.0797891544250339,0.9403580502905872,0.8822558661606713,0.0698931305971805,1102
s46,all,never_embedded,pooled,stage3,1,0.0479229287257155,0.0312284492674842,0.0639864535039604,0.9352529786702216,0.887330049944506,0.0670954280554504,1102
s46,all,never_embedded,pooled,stage3,5,0.0524140728903673,0.0363777847794998,0.0682604785918817,0.9420262208657048,0.8896121479753374,0.070533407933894,1102
s46,all,never_embedded,pooled,stage3,10,0.0524501623173354,0.0373492131108496,0.0704971955342348,0.9436723013947848,0.8912221390774493,0.070607079063327,1102
s46,all,never_embedded,eng-nld,stage1,0,0.0,0.0,0.0,0.7847025495750708,0.7847025495750708,0.0,359
s46,all,never_embedded,eng-nld,stage1,1,0.084985835694051,0.0354107648725212,0.1133144475920679,0.9277620396600568,0.8427762039660056,0.0407726845897085,359
s46,all,never_embedded,eng-nld,stage1,5,0.0127478753541077,-0.0014164305949008,0.0226628895184135,0.9773371104815864,0.9645892351274789,0.00757533911479,359
s46,all,never_embedded,eng-nld,stage1,10,0.0084985835694051,-0.0028328611898017,0.0169971671388101,0.9773371104815864,0.9688385269121812,0.0155018267614636,359
s46,all,never_embedded,eng-nld,stage2,1,0.0070821529745042,-0.0042492917847025,0.0169971671388101,0.980169971671388,0.973087818696884,0.0106686025866629,359
s46,all,never_embedded,eng-nld,stage2,5,0.0014164305949009,-0.0056657223796033,0.0070821529745043,0.9830028328611898,0.9815864022662888,0.0120850331815635,359
s46,all,never_embedded,eng-nld,stage2,10,0.0056657223796033,-0.0042492917847025,0.0084985835694051,0.9844192634560908,0.9787535410764872,0.0127794392670858,359
s46,all,never_embedded,eng-nld,stage3,1,0.0028328611898016,-0.0042492917847024,0.0099150141643059,0.9815864022662888,0.9787535410764872,0.0153874075769174,359
s46,all,never_embedded,eng-nld,stage3,5,0.0014164305949008,-0.0042492917847025,0.0070821529745043,0.9858356940509916,0.9844192634560908,0.0131345332880916,359
s46,all,never_embedded,eng-nld,stage3,10,0.0028328611898016,-0.0028328611898017,0.0084985835694051,0.9858356940509916,0.9830028328611898,0.0147876932303296,359
s46,all,never_embedded,eng-zho,stage1,0,0.0,0.0,0.0,0.4976415094339622,0.4976415094339622,0.0,219
s46,all,never_embedded,eng-zho,stage1,1,0.1084905660377357,0.0330188679245283,0.1745283018867924,0.695754716981132,0.5872641509433962,0.0560760747824587,219
s46,all,never_embedded,eng-zho,stage1,5,0.1627358490566037,0.1037735849056603,0.2287735849056602,0.7830188679245282,0.6202830188679245,0.1045059016110967,219
s46,all,never_embedded,eng-zho,stage1,10,0.1816037735849056,0.1084905660377358,0.2382075471698113,0.7783018867924528,0.5966981132075472,0.1023735676746792,219
s46,all,never_embedded,eng-zho,stage2,1,0.2146226415094339,0.1391509433962263,0.283077830188679,0.7759433962264151,0.5613207547169812,0.1239446023951064,219
s46,all,never_embedded,eng-zho,stage2,5,0.1863207547169811,0.1084316037735848,0.2523584905660377,0.7924528301886793,0.6061320754716981,0.1178276040320496,219
s46,all,never_embedded,eng-zho,stage2,10,0.1839622641509434,0.1037735849056603,0.2547759433962261,0.7783018867924528,0.5943396226415094,0.1221891961747221,219
s46,all,never_embedded,eng-zho,stage3,1,0.1650943396226415,0.0919811320754717,0.2382075471698113,0.7877358490566038,0.6226415094339622,0.1115598345825794,219
s46,all,never_embedded,eng-zho,stage3,5,0.1674528301886793,0.1179245283018868,0.2452830188679244,0.7924528301886793,0.625,0.1214030326527096,219
s46,all,never_embedded,eng-zho,stage3,10,0.205188679245283,0.1226415094339622,0.2688679245283019,0.7995283018867925,0.5943396226415094,0.1262169380546222,219
s46,all,never_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.8762886597938144,0.8762886597938144,0.0,245
s46,all,never_embedded,nld-eng,stage1,1,0.0103092783505154,-0.0123711340206185,0.037164948453608,0.977319587628866,0.9670103092783504,0.034698085419735,245
s46,all,never_embedded,nld-eng,stage1,5,0.0,-0.0082474226804124,0.0062371134020616,0.9917525773195875,0.9917525773195875,0.0130612244897959,245
s46,all,never_embedded,nld-eng,stage1,10,0.0,-0.0061855670103092,0.0041237113402062,0.9917525773195875,0.9917525773195875,0.0135409215232485,245
s46,all,never_embedded,nld-eng,stage2,1,-0.002061855670103,-0.0061855670103092,0.0061855670103093,0.9896907216494846,0.9917525773195875,0.016191878813381,245
s46,all,never_embedded,nld-eng,stage2,5,0.0,-0.002061855670103,0.0061855670103093,0.9938144329896909,0.9938144329896909,0.0180770039974751,245
s46,all,never_embedded,nld-eng,stage2,10,0.002061855670103,-0.002061855670103,0.0061855670103093,0.9958762886597938,0.9938144329896909,0.0158552493162212,245
s46,all,never_embedded,nld-eng,stage3,1,0.0041237113402061,-0.002061855670103,0.0061855670103093,0.9958762886597938,0.9917525773195875,0.0159814853776563,245
s46,all,never_embedded,nld-eng,stage3,5,0.0041237113402061,-0.002061855670103,0.0061855670103092,0.9979381443298968,0.9938144329896909,0.0123374710709025,245
s46,all,never_embedded,nld-eng,stage3,10,0.0,0.0,0.0061855670103092,0.9958762886597938,0.9958762886597938,0.0090721649484535,245
s46,all,never_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.5992647058823529,0.5992647058823529,0.0,279
s46,all,never_embedded,zho-eng,stage1,1,0.068014705882353,0.0201746323529411,0.1268382352941177,0.6415441176470589,0.5735294117647058,0.0517011912291799,279
s46,all,never_embedded,zho-eng,stage1,5,0.1452205882352941,0.0643382352941177,0.1948529411764705,0.7702205882352942,0.625,0.1122838920514442,279
s46,all,never_embedded,zho-eng,stage1,10,0.1544117647058823,0.0881893382352941,0.2113970588235294,0.7867647058823529,0.6323529411764706,0.1272401433691756,279
s46,all,never_embedded,zho-eng,stage2,1,0.1783088235294118,0.1084099264705881,0.238970588235294,0.8216911764705882,0.6433823529411764,0.1311867488931056,279
s46,all,never_embedded,zho-eng,stage2,5,0.1360294117647059,0.0955882352941177,0.2169117647058823,0.8290441176470589,0.6930147058823529,0.145582964368543,279
s46,all,never_embedded,zho-eng,stage2,10,0.1709558823529411,0.1029411764705882,0.2334558823529411,0.8308823529411764,0.6599264705882353,0.1497865275142313,279
s46,all,never_embedded,zho-eng,stage3,1,0.1415441176470587,0.0955882352941176,0.2022058823529411,0.8308823529411764,0.6893382352941176,0.1436129559350621,279
s46,all,never_embedded,zho-eng,stage3,5,0.1801470588235293,0.1268382352941176,0.2352941176470588,0.8455882352941176,0.6654411764705883,0.155564779675311,279
s46,all,never_embedded,zho-eng,stage3,10,0.161764705882353,0.1010569852941176,0.2113970588235294,0.8327205882352942,0.6709558823529411,0.1528173097195867,279
s46,balanced,seen_embedded,pooled,stage1,0,0.0,0.0,0.0,0.5463917525773196,0.5463917525773196,0.0,617
s46,balanced,seen_embedded,pooled,stage1,1,0.0929032446482287,0.0477941176470587,0.1426243177683445,0.678470254957507,0.5855670103092783,0.0776107807271526,617
s46,balanced,seen_embedded,pooled,stage1,5,0.1123927262122979,0.0688483879939805,0.1519744105149141,0.8201133144475921,0.7077205882352942,0.1028998010146753,617
s46,balanced,seen_embedded,pooled,stage1,10,0.1323529411764706,0.1033498403926535,0.1716387862283601,0.8382352941176471,0.7058823529411764,0.1150947258721434,617
s46,balanced,seen_embedded,pooled,stage2,1,0.1436674862365706,0.1202299616730544,0.1839657325194228,0.8561320754716981,0.7124645892351275,0.1285981829355461,617
s46,balanced,seen_embedded,pooled,stage2,5,0.1769561598224195,0.1488961917314095,0.2223789318278374,0.8938679245283019,0.7169117647058824,0.1523331108826726,617
s46,balanced,seen_embedded,pooled,stage2,10,0.1770902766205633,0.1404529319920452,0.2138851956277727,0.8952205882352942,0.7181303116147308,0.1515758210108113,617
s46,balanced,seen_embedded,pooled,stage3,1,0.1693257491675915,0.1389448722496196,0.2035494084319279,0.8933823529411765,0.7240566037735849,0.1489494085247799,617
s46,balanced,seen_embedded,pooled,stage3,5,0.1768867924528302,0.1415094339622641,0.2107942947008831,0.9033018867924528,0.7264150943396226,0.1512415365744466,617
s46,balanced,seen_embedded,pooled,stage3,10,0.1721459975742875,0.1488961917314095,0.2122041054281833,0.909278350515464,0.7371323529411764,0.1543923580675088,617
s46,balanced,seen_embedded,eng-nld,stage1,0,0.0,0.0,0.0,0.6628895184135977,0.6628895184135977,0.0,151
s46,balanced,seen_embedded,eng-nld,stage1,1,0.151558073654391,0.0750708215297449,0.2181657223796032,0.7507082152974505,0.5991501416430595,0.0811680393223646,151
s46,balanced,seen_embedded,eng-nld,stage1,5,0.0240793201133143,-0.0141643059490085,0.0849858356940509,0.9036827195467422,0.8796033994334278,0.0375119599272085,151
s46,balanced,seen_embedded,eng-nld,stage1,10,0.0410764872521246,0.0099150141643059,0.1104815864022663,0.9192634560906516,0.8781869688385269,0.0457760351199744,151
s46,balanced,seen_embedded,eng-nld,stage2,1,0.0382436260623229,0.0070821529745043,0.0779036827195467,0.9220963172804532,0.8838526912181304,0.0473331707408588,151
s46,balanced,seen_embedded,eng-nld,stage2,5,0.0495750708215297,0.0141643059490085,0.1005665722379604,0.9475920679886686,0.8980169971671388,0.0503442582969065,151
s46,balanced,seen_embedded,eng-nld,stage2,10,0.046742209631728,0.0184135977337109,0.1005665722379604,0.953257790368272,0.906515580736544,0.0526612010581019,151
s46,balanced,seen_embedded,eng-nld,stage3,1,0.0396600566572238,0.0084985835694051,0.0949008498583569,0.9320113314447592,0.8923512747875354,0.0419300977430913,151
s46,balanced,seen_embedded,eng-nld,stage3,5,0.0354107648725212,0.0,0.087854107648725,0.9518413597733713,0.91643059490085,0.0437686434159428,151
s46,balanced,seen_embedded,eng-nld,stage3,10,0.0311614730878186,0.0042492917847025,0.0864022662889517,0.9475920679886686,0.91643059490085,0.0470799016940883,151
s46,balanced,seen_embedded,eng-zho,stage1,0,0.0,0.0,0.0,0.5613207547169812,0.5613207547169812,0.0,150
s46,balanced,seen_embedded,eng-zho,stage1,1,0.1297169811320754,0.0365566037735849,0.2299823113207545,0.6073113207547169,0.4775943396226415,0.1165723270440253,150
s46,balanced,seen_embedded,eng-zho,stage1,5,0.1922169811320753,0.1132075471698113,0.2594339622641509,0.7464622641509433,0.554245283018868,0.1422641509433961,150
s46,balanced,seen_embedded,eng-zho,stage1,10,0.2087264150943397,0.1627358490566037,0.2901238207547168,0.7724056603773586,0.5636792452830188,0.1684905660377357,150
s46,balanced,seen_embedded,eng-zho,stage2,1,0.2653301886792452,0.1320459905660377,0.3573408018867922,0.8066037735849056,0.5412735849056605,0.1829559748427673,150
s46,balanced,seen_embedded,eng-zho,stage2,5,0.294811320754717,0.1980837264150943,0.3667452830188679,0.8266509433962265,0.5318396226415094,0.2113836477987422,150
s46,balanced,seen_embedded,eng-zho,stage2,10,0.295990566037736,0.2039799528301887,0.3785672169811319,0.8408018867924529,0.5448113207547169,0.2091037735849056,150
s46,balanced,seen_embedded,eng-zho,stage3,1,0.2464622641509434,0.1697818396226414,0.3537735849056604,0.8231132075471699,0.5766509433962265,0.2109276729559749,150
s46,balanced,seen_embedded,eng-zho,stage3,5,0.2712264150943395,0.1686320754716981,0.3349351415094337,0.8266509433962264,0.5554245283018868,0.1998270440251572,150
s46,balanced,seen_embedded,eng-zho,stage3,10,0.275943396226415,0.1698113207547169,0.3525943396226415,0.8337264150943396,0.5577830188679246,0.2050628930817609,150
s46,balanced,seen_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.6639175257731958,0.6639175257731958,0.0,109
s46,balanced,seen_embedded,nld-eng,stage1,1,0.0762886597938145,0.0144329896907215,0.1505154639175258,0.9030927835051548,0.8268041237113402,0.0542892272770264,109
s46,balanced,seen_embedded,nld-eng,stage1,5,0.0371134020618556,-0.0082474226804123,0.0927835051546391,0.979381443298969,0.9422680412371134,0.0382483684857656,109
s46,balanced,seen_embedded,nld-eng,stage1,10,0.0309278350515463,-0.0082474226804124,0.0865979381443299,0.981443298969072,0.9505154639175256,0.0373593114537028,109
s46,balanced,seen_embedded,nld-eng,stage2,1,0.0309278350515463,-0.0061855670103092,0.0804123711340206,0.981443298969072,0.9505154639175256,0.0373782275607679,109
s46,balanced,seen_embedded,nld-eng,stage2,5,0.0391752577319587,0.0,0.0907216494845361,0.9835051546391752,0.9443298969072164,0.073848481982408,109
s46,balanced,seen_embedded,nld-eng,stage2,10,0.0288659793814433,-0.0041237113402061,0.088659793814433,0.9855670103092784,0.9567010309278352,0.0588480090797314,109
s46,balanced,seen_embedded,nld-eng,stage3,1,0.0268041237113401,-0.002061855670103,0.084587628865979,0.9835051546391752,0.9567010309278352,0.063841861344935,109
s46,balanced,seen_embedded,nld-eng,stage3,5,0.0061855670103092,-0.0041752577319587,0.0742268041237113,0.977319587628866,0.9711340206185568,0.0630852170623287,109
s46,balanced,seen_embedded,nld-eng,stage3,10,0.0123711340206186,-0.002061855670103,0.0721649484536082,0.9855670103092784,0.9731958762886598,0.0612692707840727,109
s46,balanced,seen_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.4356617647058823,0.4356617647058823,0.0,207
s46,balanced,seen_embedded,zho-eng,stage1,1,0.0919117647058823,-0.0055147058823529,0.15625,0.6268382352941176,0.5349264705882353,0.0590632992327365,207
s46,balanced,seen_embedded,zho-eng,stage1,5,0.1875,0.1139705882352941,0.2647058823529412,0.7702205882352942,0.5827205882352942,0.1561167945439044,207
s46,balanced,seen_embedded,zho-eng,stage1,10,0.21875,0.1433363970588234,0.2831341911764704,0.8014705882352942,0.5827205882352942,0.1679010372264848,207
s46,balanced,seen_embedded,zho-eng,stage2,1,0.2463235294117647,0.1672794117647059,0.286764705882353,0.8290441176470589,0.5827205882352942,0.1965224495595338,207
s46,balanced,seen_embedded,zho-eng,stage2,5,0.3198529411764705,0.2518382352941177,0.3713235294117647,0.8805147058823529,0.5606617647058824,0.225268186984939,207
s46,balanced,seen_embedded,zho-eng,stage2,10,0.3272058823529411,0.25,0.3897518382352939,0.8823529411764706,0.5551470588235294,0.2308716965046888,207
s46,balanced,seen_embedded,zho-eng,stage3,1,0.2794117647058823,0.2077205882352941,0.3566176470588236,0.8786764705882353,0.5992647058823529,0.226919934640523,207
s46,balanced,seen_embedded,zho-eng,stage3,5,0.3180147058823529,0.2610294117647058,0.3658088235294118,0.8878676470588235,0.5698529411764706,0.2408532253481102,207
s46,balanced,seen_embedded,zho-eng,stage3,10,0.3345588235294118,0.2591911764705883,0.3841911764705882,0.8933823529411765,0.5588235294117647,0.24499147485081,207
s46,balanced,never_embedded,pooled,stage1,0,0.0,0.0,0.0,0.6226415094339622,0.6226415094339622,0.0,617
s46,balanced,never_embedded,pooled,stage1,1,0.1048158640226628,0.0636792452830189,0.1390370399155171,0.7294617563739376,0.6246458923512748,0.0650198097931756,617
s46,balanced,never_embedded,pooled,stage1,5,0.0977193153083058,0.0583246383871587,0.1323529411764705,0.845360824742268,0.7476415094339622,0.0826693172503625,617
s46,balanced,never_embedded,pooled,stage1,10,0.1101951758040326,0.0744014740208472,0.1403502644409893,0.858356940509915,0.7481617647058824,0.0907781960457128,617
s46,balanced,never_embedded,pooled,stage2,1,0.1236820199778024,0.0955877615221346,0.15625,0.8713235294117647,0.7476415094339622,0.0960854800909152,617
s46,balanced,never_embedded,pooled,stage2,5,0.1057534869617951,0.0807299043909348,0.1417365973595595,0.8933823529411765,0.7876288659793814,0.0995002425485235,617
s46,balanced,never_embedded,pooled,stage2,10,0.1016297756215889,0.0800744893033291,0.1363071340649523,0.8933823529411765,0.7917525773195876,0.1012957829122442,617
s46,balanced,never_embedded,pooled,stage3,1,0.1012499634940568,0.0710770861106482,0.1289151026912181,0.8845360824742268,0.78328611898017,0.098283754880633,617
s46,balanced,never_embedded,pooled,stage3,5,0.1136584350721421,0.0790418307837058,0.1401638429677527,0.8985849056603774,0.7849264705882353,0.1033692300025577,617
s46,balanced,never_embedded,pooled,stage3,10,0.1066176470588236,0.0730124701111135,0.1297178482241952,0.8952205882352942,0.7886029411764706,0.0999937932085409,617
s46,balanced,never_embedded,eng-nld,stage1,0,0.0,0.0,0.0,0.71671388101983,0.71671388101983,0.0,151
s46,balanced,never_embedded,eng-nld,stage1,1,0.0779036827195467,-0.0014518413597733,0.1558427762039657,0.7889518413597734,0.7110481586402266,0.0666379003057988,151
s46,balanced,never_embedded,eng-nld,stage1,5,0.0254957507082151,-0.008498583569405,0.0651558073654391,0.9093484419263456,0.8838526912181304,0.0120349698891245,151
s46,balanced,never_embedded,eng-nld,stage1,10,0.0254957507082153,-0.0099150141643059,0.0779036827195467,0.9263456090651558,0.9008498583569404,0.0236196836951013,151
s46,balanced,never_embedded,eng-nld,stage2,1,0.0127478753541075,-0.0141643059490085,0.0566572237960339,0.9277620396600568,0.9150141643059492,0.0196142806221037,151
s46,balanced,never_embedded,eng-nld,stage2,5,-0.0028328611898016,-0.0212464589235127,0.0524079320113314,0.9419263456090652,0.9447592067988668,0.0195767592818415,151
s46,balanced,never_embedded,eng-nld,stage2,10,0.0042492917847025,-0.0283286118980169,0.0439093484419262,0.9490084985835694,0.9447592067988668,0.0159278089413356,151
s46,balanced,never_embedded,eng-nld,stage3,1,-0.0070821529745042,-0.0297450424929178,0.0297450424929178,0.93342776203966,0.9405099150141644,0.0215466296456107,151
s46,balanced,never_embedded,eng-nld,stage3,5,0.0070821529745043,-0.0226628895184135,0.028328611898017,0.9518413597733713,0.9447592067988668,0.0161716976530402,151
s46,balanced,never_embedded,eng-nld,stage3,10,-0.0014164305949008,-0.024114730878187,0.0269121813031161,0.9475920679886686,0.9490084985835694,0.0187981914713993,151
s46,balanced,never_embedded,eng-zho,stage1,0,0.0,0.0,0.0,0.5813679245283019,0.5813679245283019,0.0,150
s46,balanced,never_embedded,eng-zho,stage1,1,0.1497641509433961,0.0247641509433962,0.2146226415094339,0.6898584905660377,0.5400943396226415,0.068317610062893,150
s46,balanced,never_embedded,eng-zho,stage1,5,0.2040094339622641,0.1379716981132075,0.2783018867924528,0.7818396226415094,0.5778301886792453,0.1373427672955977,150
s46,balanced,never_embedded,eng-zho,stage1,10,0.2275943396226414,0.1249705188679245,0.2936320754716981,0.7759433962264151,0.5483490566037736,0.1327830188679245,150
s46,balanced,never_embedded,eng-zho,stage2,1,0.2441037735849055,0.1580188679245282,0.3349056603773586,0.7724056603773585,0.5283018867924529,0.1492452830188677,150
s46,balanced,never_embedded,eng-zho,stage2,5,0.240566037735849,0.142688679245283,0.339622641509434,0.7936320754716981,0.5530660377358491,0.1465408805031446,150
s46,balanced,never_embedded,eng-zho,stage2,10,0.241745283018868,0.133254716981132,0.3419811320754716,0.7806603773584906,0.5389150943396226,0.1549528301886792,150
s46,balanced,never_embedded,eng-zho,stage3,1,0.2181603773584906,0.1356132075471698,0.3078124999999998,0.7877358490566038,0.5695754716981132,0.1407389937106916,150
s46,balanced,never_embedded,eng-zho,stage3,5,0.2629716981132075,0.1674233490566038,0.3361143867924527,0.7948113207547169,0.5318396226415094,0.1524213836477987,150
s46,balanced,never_embedded,eng-zho,stage3,10,0.2617924528301886,0.1686320754716981,0.3278596698113206,0.7830188679245282,0.5212264150943396,0.149622641509434,150
s46,balanced,never_embedded,nld-eng,stage1,0,0.0,0.0,0.0,0.8,0.8,0.0,109
s46,balanced,never_embedded,nld-eng,stage1,1,0.0123711340206186,-0.0454123711340206,0.0865979381443298,0.9030927835051548,0.890721649484536,0.0549134588101768,109
s46,balanced,never_embedded,nld-eng,stage1,5,0.0,-0.0309278350515463,0.0309278350515463,0.9628865979381444,0.9628865979381444,0.0323465430814338,109
s46,balanced,never_embedded,nld-eng,stage1,10,0.0061855670103092,-0.0206185567010308,0.0350515463917525,0.9690721649484536,0.9628865979381444,0.0326870330086067,109
s46,balanced,never_embedded,nld-eng,stage2,1,0.0061855670103092,-0.0082474226804123,0.0412371134020618,0.979381443298969,0.9731958762886598,0.0400075664428259,109
s46,balanced,never_embedded,nld-eng,stage2,5,0.0061855670103092,-0.0082474226804123,0.0247422680412371,0.9835051546391752,0.977319587628866,0.0312872410857844,109
s46,balanced,never_embedded,nld-eng,stage2,10,0.0041237113402061,-0.0082474226804123,0.0288659793814433,0.981443298969072,0.977319587628866,0.0270878653173177,109
s46,balanced,never_embedded,nld-eng,stage3,1,0.0041237113402061,-0.0061855670103092,0.0391752577319588,0.9835051546391752,0.979381443298969,0.0302468551972006,109
s46,balanced,never_embedded,nld-eng,stage3,5,0.0082474226804124,-0.0041237113402061,0.0309278350515463,0.9876288659793816,0.979381443298969,0.0229641539771117,109
s46,balanced,never_embedded,nld-eng,stage3,10,0.0103092783505155,-0.0041237113402061,0.0329896907216494,0.9876288659793816,0.977319587628866,0.0177811406412559,109
s46,balanced,never_embedded,zho-eng,stage1,0,0.0,0.0,0.0,0.5900735294117647,0.5900735294117647,0.0,207
s46,balanced,never_embedded,zho-eng,stage1,1,0.0974264705882352,0.0238970588235294,0.1636029411764705,0.6415441176470589,0.5441176470588236,0.0667714549587952,207
s46,balanced,never_embedded,zho-eng,stage1,5,0.1599264705882352,0.0845588235294118,0.21875,0.7665441176470589,0.6066176470588236,0.121074879227053,207
s46,balanced,never_embedded,zho-eng,stage1,10,0.1746323529411764,0.1084558823529411,0.2426470588235294,0.78125,0.6066176470588236,0.1399190110826939,207
s46,balanced,never_embedded,zho-eng,stage2,1,0.213235294117647,0.1139705882352941,0.2518382352941177,0.8143382352941176,0.6011029411764706,0.1428761722080135,207
s46,balanced,never_embedded,zho-eng,stage2,5,0.1672794117647058,0.1011029411764705,0.2555147058823529,0.8272058823529411,0.6599264705882353,0.159633418584825,207
s46,balanced,never_embedded,zho-eng,stage2,10,0.1948529411764705,0.1065716911764705,0.2591911764705882,0.8290441176470589,0.6341911764705883,0.1637627877237851,207
s46,balanced,never_embedded,zho-eng,stage3,1,0.1525735294117646,0.0974264705882352,0.2408088235294118,0.8216911764705882,0.6691176470588236,0.1593226058539357,207
s46,balanced,never_embedded,zho-eng,stage3,5,0.1966911764705882,0.1360294117647058,0.2665441176470589,0.8419117647058824,0.6452205882352942,0.1737709576584256,207
