model,group,seed,layer,pair,retrieval_p1,retrieval_p1_nn,cos_gap,cka,centroid_dist,median_pct_rank,mean_pct_rank,mrr,retrieval_p5,median_rank
curriculum-s43,switched,43,5,eng-zho,0.6018054162487463,0.4312938816449347,0.0775202512741088,0.605689525604248,0.4017449021339416,1.0,0.9943218208843396,0.6940607630110304,0.808926780341023,1.0
curriculum-s43,switched,43,5,nld-zho,0.4809428284854563,0.3335005015045135,0.0703047513961792,0.5893653035163879,0.4059802889823913,0.998995983935743,0.9889628725534032,0.5972690082060558,0.7387161484453361,2.0
curriculum-s43,switched,43,6,eng-nld,0.9072216649949848,0.7647943831494484,0.1096595525741577,0.6907529234886169,0.3524833023548126,1.0,0.9992240778560582,0.9361259159477174,0.9729187562688064,1.0
curriculum-s43,switched,43,6,eng-zho,0.6369107321965898,0.4638916750250752,0.0797767639160156,0.6183083057403564,0.4202865064144134,1.0,0.996021196118476,0.7280431712873987,0.8425275827482447,1.0
curriculum-s43,switched,43,6,nld-zho,0.5325977933801405,0.3595787362086259,0.072619080543518,0.596146285533905,0.4238236844539642,1.0,0.9915257821657744,0.6432663826281283,0.7803410230692076,1.0
curriculum-s43,switched,43,7,eng-nld,0.9087261785356068,0.7858575727181545,0.1360443830490112,0.6968191862106323,0.3918294012546539,1.0,0.9992588206386226,0.938949184592378,0.9724172517552658,1.0
curriculum-s43,switched,43,7,eng-zho,0.6639919759277834,0.4984954864593781,0.1015064716339111,0.6277357935905457,0.4705177545547485,1.0,0.9970337719987272,0.7558462454236206,0.8681043129388164,1.0
curriculum-s43,switched,43,7,nld-zho,0.5692076228686058,0.4152457372116349,0.0922658443450927,0.6069406867027283,0.4741348922252655,1.0,0.9929260673587028,0.6783136198573853,0.8114343029087262,1.0
curriculum-s43,switched,43,8,eng-nld,0.9057171514543632,0.779839518555667,0.1711075901985168,0.7053016424179077,0.4884889125823974,1.0,0.9993494539844432,0.9380611459220328,0.9784353059177532,1.0
curriculum-s43,switched,43,8,eng-zho,0.675025075225677,0.5075225677031093,0.1261017322540283,0.6323753595352173,0.5467163324356079,1.0,0.9971077892311472,0.762624197721908,0.8736208625877633,1.0
curriculum-s43,switched,43,8,nld-zho,0.5752256770310933,0.4127382146439318,0.115450918674469,0.6125758290290833,0.5510456562042236,1.0,0.993447209097171,0.6806902667404942,0.802407221664995,1.0
curriculum-s43,switched,43,9,eng-nld,0.8891675025075225,0.7211634904714141,0.2024226784706115,0.7010815143585205,0.565079927444458,1.0,0.999112800248134,0.9275731392879978,0.9719157472417252,1.0
curriculum-s43,switched,43,9,eng-zho,0.645937813440321,0.4709127382146439,0.1502736210823059,0.6322871446609497,0.6567476987838745,1.0,0.9965065880372038,0.7414638955214787,0.8696088264794383,1.0
curriculum-s43,switched,43,9,nld-zho,0.5476429287863591,0.38716148445336,0.1395162642002105,0.6132789850234985,0.657494843006134,1.0,0.992685888992278,0.6584347616619034,0.7928786359077231,1.0
curriculum-s43,switched,43,10,eng-nld,0.8645937813440321,0.6544633901705115,0.2148284614086151,0.7028439044952393,0.641776442527771,1.0,0.9988675866958304,0.911269686117336,0.9689067201604814,1.0
curriculum-s43,switched,43,10,eng-zho,0.574222668004012,0.3746238716148445,0.1565270721912384,0.6312416195869446,0.7954748868942261,1.0,0.9952276508239578,0.685576046232265,0.8244734202607823,1.0
curriculum-s43,switched,43,10,nld-zho,0.5115346038114343,0.3329989969909729,0.14990895986557,0.6153832077980042,0.7948889136314392,1.0,0.9916738166306148,0.6272182469998763,0.7657973921765295,1.0
curriculum-s43,switched,43,11,eng-nld,0.7818455366098295,0.5,0.209310382604599,0.6915708780288696,0.7397044897079468,1.0,0.998262357353184,0.8584523123821258,0.9528585757271816,1.0
curriculum-s43,switched,43,11,eng-zho,0.458876629889669,0.2377131394182547,0.1492041945457458,0.6174225211143494,0.9943548440933228,0.998995983935743,0.9911642558196678,0.5830234976940627,0.7342026078234705,2.0
curriculum-s43,switched,43,11,nld-zho,0.4142427281845536,0.212136409227683,0.13923080265522,0.6029142141342163,0.9964196681976318,0.998995983935743,0.9867690420659568,0.5385036292474419,0.6835506519558676,2.0
curriculum-s43,switched,43,12,eng-nld,0.6629889669007021,0.3555667001003009,0.1718252301216125,0.6789299845695496,0.77592933177948,1.0,0.9972054718371984,0.7740221730647054,0.9142427281845537,1.0
curriculum-s43,switched,43,12,eng-zho,0.3084252758274824,0.1213640922768305,0.1216519102454185,0.5930429697036743,1.1131582260131836,0.9969879518072288,0.9770194116486004,0.425263633316174,0.5456369107321966,4.0
curriculum-s43,switched,43,12,nld-zho,0.2753259779338014,0.111334002006018,0.1197909712791442,0.5796225070953369,1.1233298778533936,0.9959839357429718,0.9728704184843688,0.3970083189983959,0.529087261785356,5.0
curriculum-s44,switched,44,0,eng-nld,0.4513540621865596,0.2472417251755266,0.0807003378868103,0.6393491625785828,0.55701744556427,0.998995983935743,0.9637597531550474,0.5322368578097189,0.6183550651955868,2.0
curriculum-s44,switched,44,0,eng-zho,0.0526579739217652,0.0255767301905717,0.043949007987976,0.5111773610115051,0.944663107395172,0.911144578313253,0.8421262784336948,0.0966366371350865,0.1198595787362086,89.5
curriculum-s44,switched,44,0,nld-zho,0.0561685055165496,0.0275827482447342,0.0430730283260345,0.4955207407474518,0.9607953429222108,0.8990963855421686,0.8230288254321196,0.0972569571894535,0.1213640922768305,101.5
curriculum-s44,switched,44,1,eng-nld,0.804914744232698,0.6198595787362087,0.1200969815254211,0.6040131449699402,0.4097080528736114,1.0,0.9968494841955584,0.8545504716744219,0.9122367101303912,1.0
curriculum-s44,switched,44,1,eng-zho,0.3304914744232698,0.189568706118355,0.0788292288780212,0.5167275071144104,0.522132396697998,0.9969879518072288,0.974232939783205,0.4445013642474323,0.578234704112337,4.0
curriculum-s44,switched,44,1,nld-zho,0.2878635907723169,0.1700100300902708,0.0751462578773498,0.5051403641700745,0.5321812033653259,0.9959839357429718,0.9676479236907508,0.3950172232587925,0.5015045135406219,5.0
curriculum-s44,switched,44,2,eng-nld,0.7803410230692076,0.5621865596790372,0.0653356909751892,0.6901443004608154,0.3017428517341614,1.0,0.99584345405695,0.8368156342325758,0.909729187562688,1.0
curriculum-s44,switched,44,2,eng-zho,0.3630892678034102,0.1795386158475426,0.0466862916946411,0.6017671227455139,0.3932282030582428,0.997991967871486,0.9789227119108328,0.4763939288981283,0.6038114343029087,3.0
curriculum-s44,switched,44,2,nld-zho,0.3069207622868606,0.1534603811434303,0.0441083908081054,0.5967019200325012,0.3980453014373779,0.9959839357429718,0.9696760965627808,0.4084058512779526,0.5140421263791374,5.0
